"user_id","num_sessions","total_page_clicks","avg_session_duration_min","num_flights_booked","num_hotels_booked","avg_flight_price","avg_hotel_price_per_night","avg_trip_nights","avg_total_discount","user_age","customer_age_months"
"446124","8","144","2.24","5","5","362.00","194.20","2.6","","46","4"
"432637","8","119","1.83","3","3","430.90","150.00","2.0","","37","4"
"531386","8","143","2.24","5","6","507.48","169.67","4.0","","53","3"
"527605","8","156","2.43","3","2","452.50","123.50","3.5","","34","3"
"571015","8","196","3.05","5","5","210.11","190.00","3.8","","30","2"
"611065","8","159","2.45","4","4","893.19","173.25","1.3","","43","1"
"577944","8","86","1.35","0","1","","73.00","6.0","","69","2"
"528158","8","123","1.90","3","1","318.92","131.00","3.0","","51","3"
"644784","8","117","1.81","1","1","367.87","57.00","8.0","","36","1"
"571523","8","103","1.60","3","2","380.43","106.50","3.0","0.25","46","2"
"606333","8","148","2.27","3","3","121.02","149.67","6.0","0.25","44","2"
"628653","8","152","2.36","3","2","318.00","179.00","5.5","","42","1"
"524849","8","118","1.82","2","3","529.60","142.67","6.0","0.25","51","3"
"614918","8","179","2.77","5","5","198.80","208.60","0.6","","40","1"
"559228","8","95","1.49","1","1","505.98","168.00","3.0","","58","2"
"584998","8","193","2.96","2","4","313.20","108.00","6.0","","56","2"
"547180","8","98","1.53","1","2","518.55","163.50","2.5","0.50","47","2"
"632665","8","93","1.44","1","1","341.97","265.00","4.0","","36","1"
"555648","9","243","3.37","5","5","401.22","160.60","3.0","0.20","41","2"
"454264","8","149","2.29","1","0","733.54","","","0.20","50","4"
"582038","9","148","2.06","2","2","1186.18","111.50","3.5","0.20","30","2"
"587373","8","166","2.56","4","5","237.57","162.20","6.4","","53","2"
"531512","8","75","1.17","1","1","275.27","288.00","4.0","","39","3"
"439120","8","160","2.49","2","1","398.96","93.00","1.0","","39","4"
"551501","8","68","1.05","0","0","","","","0.15","67","2"
"510243","8","125","1.91","3","2","144.45","161.50","2.5","","43","3"
"523938","8","124","1.92","2","2","633.91","96.50","3.0","","23","3"
"555301","8","127","1.97","3","4","247.26","185.50","2.8","","46","2"
"522387","8","73","1.14","0","1","","240.00","10.0","0.45","23","3"
"608296","8","143","2.26","2","4","320.50","166.00","5.8","","42","2"
"520804","8","122","1.88","3","2","170.70","171.50","1.5","","51","3"
"514642","8","99","1.57","0","0","","","","","69","3"
"642344","8","151","2.33","4","4","333.69","175.25","3.8","","42","1"
"696475","8","148","2.29","2","4","200.29","189.75","5.3","","50","0"
"521404","8","144","2.23","4","5","395.32","101.20","2.6","","46","3"
"566614","8","143","2.21","1","2","477.61","109.50","6.0","","29","2"
"548474","8","127","1.98","1","2","689.31","234.50","7.0","","34","2"
"546256","8","138","2.12","3","5","373.75","323.00","5.4","","53","2"
"535060","8","193","3.00","4","4","304.12","258.75","0.5","","35","3"
"509157","8","124","1.90","2","2","273.01","115.50","11.5","","29","3"
"575233","8","151","2.34","1","3","93.64","144.67","7.3","","49","2"
"552487","8","124","1.94","1","2","476.52","165.50","2.0","0.25","51","2"
"679611","8","112","1.76","4","5","330.88","156.00","2.6","","38","1"
"511726","8","106","1.66","2","2","87.99","221.00","1.5","","58","3"
"613275","10","164","2.01","3","2","279.02","97.50","1.5","0.15","44","1"
"566682","8","129","1.99","3","2","482.18","233.00","0.0","","53","2"
"588526","8","83","1.27","0","0","","","","","18","2"
"513387","8","109","1.68","4","5","185.64","267.00","2.8","","50","3"
"676707","8","85","1.30","1","0","1287.14","","","0.20","50","1"
"550426","9","142","1.94","3","4","101.48","309.50","7.0","0.25","50","2"
"586936","8","88","1.37","1","2","1218.98","86.00","11.5","","50","2"
"510179","8","130","2.01","4","4","1708.40","200.75","2.8","","59","3"
"552809","8","124","1.90","3","3","362.77","174.33","4.0","","34","2"
"467007","8","133","2.04","3","2","3654.00","210.00","5.5","","50","4"
"558251","8","111","1.73","3","3","571.72","227.33","1.7","0.30","50","2"
"546470","8","133","2.05","1","0","592.55","","","0.40","43","2"
"522445","9","153","2.10","1","2","570.93","205.00","8.5","","48","3"
"515103","8","139","2.18","3","3","217.15","201.33","2.3","","52","3"
"590227","8","89","1.38","2","2","224.16","229.50","3.0","","50","2"
"699411","8","353","18.01","5","5","438.32","163.40","1.2","0.15","43","0"
"568121","8","113","1.74","2","2","414.03","322.00","0.5","","42","2"
"579323","8","142","2.21","3","3","321.22","165.67","1.7","","29","2"
"552414","8","128","2.02","4","4","352.36","156.75","3.3","","33","2"
"535885","8","111","1.71","1","3","66.30","143.00","7.0","0.40","46","3"
"521992","9","142","1.94","4","4","720.27","145.75","2.5","","34","3"
"593398","8","67","1.03","0","0","","","","","24","2"
"544444","8","117","1.81","2","2","170.77","118.50","3.0","","55","3"
"454920","8","134","2.08","5","5","1007.84","151.00","3.8","","39","4"
"576668","9","208","2.86","0","0","","","","","18","2"
"582723","9","165","2.24","4","4","882.75","186.25","4.0","0.30","49","2"
"558204","8","118","1.84","3","2","366.79","162.00","3.5","","60","2"
"589404","8","404","18.16","3","5","287.27","97.60","7.4","","41","2"
"638598","8","67","1.04","1","1","413.52","73.00","3.0","","18","1"
"522323","8","99","1.53","4","3","119.03","170.67","3.7","","48","3"
"549569","8","98","1.51","3","2","424.28","197.00","2.5","","49","2"
"571300","8","388","17.93","4","4","331.43","145.00","3.5","","49","2"
"607931","8","167","2.61","3","2","490.83","227.50","2.0","","30","2"
"437539","8","160","2.48","5","5","338.43","127.80","1.6","","47","4"
"560085","8","203","4.51","6","5","643.89","173.60","3.8","","47","2"
"627451","8","85","1.31","3","1","376.82","171.00","2.0","","50","1"
"539566","8","98","1.53","2","2","3108.21","128.00","4.0","0.15","66","3"
"705215","8","111","1.73","3","3","332.49","228.33","5.0","","33","0"
"539453","8","90","1.40","0","1","","128.00","8.0","","19","3"
"569150","8","137","2.11","5","4","292.06","89.25","2.3","","41","2"
"511260","8","152","2.34","1","2","720.00","253.00","5.5","","36","3"
"523715","8","270","16.08","3","3","2995.05","115.50","4.0","","44","3"
"510733","8","92","1.43","2","1","373.38","108.00","2.0","","46","3"
"600690","9","137","1.89","3","5","478.20","123.00","6.2","","39","2"
"533155","8","120","1.86","3","3","827.36","280.67","1.7","0.23","48","3"
"512144","9","77","1.06","0","0","","","","","19","3"
"681050","8","70","1.08","2","1","530.07","84.00","5.0","","51","1"
"552861","8","259","17.02","3","2","4303.37","78.00","2.0","0.35","46","2"
"249521","8","151","2.34","1","2","642.02","141.50","1.5","0.45","60","9"
"589154","8","146","2.25","3","4","345.14","208.75","13.3","","38","2"
"526435","8","77","1.20","0","0","","","","","71","3"
"602734","8","346","7.01","2","2","180.50","125.00","1.0","","37","2"
"624593","8","181","2.81","2","2","310.96","84.00","4.5","","41","1"
"565514","9","173","2.39","4","3","324.35","59.67","1.3","0.15","49","2"
"575964","10","116","1.45","0","0","","","","0.15","59","2"
"593719","8","78","1.21","1","1","505.27","55.00","6.0","","38","2"
"559407","8","142","2.20","4","4","248.73","94.75","4.3","0.45","54","2"
"538214","9","151","2.11","2","3","25.92","148.00","3.3","","51","3"
"519725","8","134","2.08","1","2","232.88","120.00","1.5","","42","3"
"668172","8","117","1.82","3","2","925.81","324.50","1.5","","34","1"
"541352","8","125","1.96","2","2","89.40","325.00","4.0","","44","3"
"562148","8","150","2.33","4","4","266.24","123.00","2.3","","39","2"
"600561","8","103","1.60","2","2","314.98","509.50","1.0","","31","2"
"587538","9","152","2.11","2","2","302.16","274.50","3.5","","42","2"
"508546","8","110","1.71","3","2","298.83","105.50","2.0","","29","3"
"513995","8","109","1.69","2","4","43.79","283.50","4.8","","39","3"
"431602","8","359","17.48","4","3","820.84","153.50","1.5","0.20","38","4"
"607270","8","152","2.34","1","1","533.64","327.00","4.0","","43","2"
"575055","9","122","1.70","4","4","883.63","223.25","2.8","","40","2"
"616086","8","100","1.54","0","0","","","","0.30","82","1"
"519392","8","120","1.88","2","1","415.63","131.00","2.0","","58","3"
"442819","8","76","1.18","1","1","714.69","85.00","1.0","0.50","72","4"
"581835","8","161","2.48","4","5","299.92","213.40","3.0","0.35","40","2"
"538413","9","306","13.16","2","2","590.34","281.00","1.0","","60","3"
"560796","8","112","1.74","2","1","473.02","158.00","9.0","0.20","39","2"
"496273","9","142","1.98","3","3","454.52","118.33","5.0","","56","3"
"631388","8","101","1.57","1","1","934.65","90.00","11.0","","40","1"
"570242","8","63","0.98","0","0","","","","","20","2"
"584549","11","424","13.42","3","5","160.42","154.80","4.8","","56","2"
"555997","8","197","3.05","7","6","319.10","263.50","2.3","","42","2"
"497680","8","111","1.76","2","3","341.85","108.00","2.7","0.38","41","3"
"550460","8","127","1.96","3","4","539.28","138.75","4.3","","46","2"
"603875","8","151","2.32","2","2","338.57","115.00","6.0","","42","2"
"534697","9","185","2.55","1","2","355.15","86.00","4.5","","50","3"
"608764","8","126","1.96","2","2","419.61","203.50","1.5","0.10","42","2"
"516739","8","118","1.85","2","2","294.24","229.00","3.0","0.15","40","3"
"523657","8","92","1.44","2","2","859.91","117.50","1.5","","37","3"
"560888","9","155","2.15","3","2","241.27","363.50","3.0","","50","2"
"516118","9","95","1.32","1","2","590.05","214.50","9.5","","39","3"
"536490","8","202","3.13","3","3","329.66","281.67","2.0","","32","3"
"514627","8","410","18.24","5","4","245.59","241.75","1.5","0.20","46","3"
"535447","9","165","2.27","5","5","355.56","369.80","2.2","","53","3"
"697072","8","357","18.25","5","5","368.85","206.40","2.4","","46","0"
"524036","8","102","1.59","2","2","426.76","179.00","5.5","0.20","32","3"
"603160","8","147","2.27","6","5","487.11","189.40","2.0","","37","2"
"509421","9","268","13.67","4","4","603.71","129.33","3.3","","55","3"
"542585","8","85","1.34","2","2","233.52","165.00","5.0","","52","3"
"522457","8","202","3.11","6","5","603.62","197.00","2.2","","37","3"
"608629","8","182","2.83","5","5","287.87","149.20","2.4","0.50","36","2"
"510172","8","106","1.63","3","3","387.63","213.67","2.3","","36","3"
"606362","8","88","1.35","1","1","201.33","690.00","5.0","","52","2"
"581461","8","87","1.35","0","1","","151.00","1.0","","18","2"
"641537","8","128","1.99","1","2","36.44","151.00","2.5","","54","1"
"534939","8","108","1.68","2","3","667.24","223.33","5.7","0.10","45","3"
"533613","9","143","1.99","3","3","298.91","278.33","2.7","","48","3"
"414128","9","136","1.87","3","4","965.22","333.00","2.8","","28","5"
"512271","9","149","2.05","5","3","661.80","106.00","7.3","","37","3"
"416319","8","220","3.41","2","2","73.80","109.50","1.0","0.25","56","5"
"532535","8","88","1.35","2","3","188.21","186.33","5.3","","42","3"
"536343","8","84","1.31","2","1","722.21","137.00","3.0","","40","3"
"524663","8","84","1.31","1","1","775.34","32.00","4.0","0.35","39","3"
"509530","8","136","2.12","5","5","640.11","170.00","2.8","","47","3"
"513227","10","175","2.19","2","2","511.95","201.50","3.0","","64","3"
"551282","8","110","1.74","4","4","194.12","134.75","1.8","","55","2"
"573237","8","76","1.18","1","1","399.84","174.00","2.0","0.30","37","2"
"545012","8","109","1.70","2","3","1013.44","101.33","5.7","","38","3"
"653852","8","108","1.67","1","1","191.10","331.00","0.0","","50","1"
"492211","8","152","2.38","1","1","140.85","156.00","5.0","","22","3"
"510070","8","195","2.99","2","4","350.44","132.00","8.0","","58","3"
"554670","8","76","1.18","2","1","473.64","48.00","2.0","","55","2"
"513683","8","173","2.69","3","4","276.79","134.00","4.3","","54","3"
"726953","8","131","2.03","4","3","545.57","245.67","2.3","","52","0"
"535155","8","82","1.28","1","1","595.66","144.00","1.0","","54","3"
"525615","8","151","2.35","5","5","314.65","140.00","2.4","","36","3"
"549377","8","175","3.80","3","4","127.37","140.50","4.8","0.25","45","2"
"595442","8","136","2.11","4","2","291.43","156.50","1.5","","45","2"
"646257","8","85","1.35","1","1","77.63","213.00","3.0","0.50","37","1"
"602953","10","443","15.96","6","5","383.03","259.20","2.4","","41","2"
"688600","8","64","1.00","1","2","571.54","368.50","4.5","","35","0"
"553607","9","141","1.96","3","3","354.42","146.00","4.7","","53","2"
"540966","9","96","1.32","0","0","","","","","58","3"
"461791","9","110","1.51","3","2","485.60","287.50","2.5","0.35","51","4"
"570626","8","161","2.48","4","4","369.51","152.75","1.3","","50","2"
"528105","8","168","2.64","3","4","646.18","155.00","3.8","","32","3"
"503928","8","101","1.59","2","2","241.07","310.50","2.0","0.40","47","3"
"500773","8","198","3.05","3","4","322.80","207.50","3.8","","28","3"
"681581","8","105","1.62","3","3","341.87","308.00","3.0","","57","1"
"600018","8","135","2.09","5","4","436.02","112.25","1.8","","39","2"
"586384","8","194","2.98","4","5","258.26","198.60","5.0","","34","2"
"547617","9","161","2.21","2","1","338.57","125.00","8.0","","54","2"
"544694","8","93","1.45","2","2","368.35","236.00","1.5","","53","3"
"489730","8","128","2.02","4","2","370.02","95.50","2.5","","44","3"
"667718","8","307","16.66","4","3","1596.54","92.00","2.0","","39","1"
"624215","8","197","3.03","4","4","397.50","141.25","1.3","","39","1"
"579547","8","127","1.99","3","2","510.54","115.50","4.0","","47","2"
"678536","8","147","2.26","0","1","","53.00","17.0","","32","1"
"543339","8","142","2.21","3","3","691.02","143.33","6.3","","29","3"
"541901","8","203","3.14","5","5","176.28","131.40","5.6","","44","3"
"631448","8","113","1.75","0","2","","120.00","3.5","","41","1"
"531824","9","194","2.69","4","4","454.81","210.00","1.0","","33","3"
"581365","8","95","1.47","1","1","287.72","189.00","2.0","","33","2"
"547555","9","370","16.45","6","5","504.30","177.80","0.8","","47","2"
"593020","8","125","1.92","3","3","324.81","71.00","2.3","","38","2"
"573189","8","196","3.04","4","4","618.06","164.00","3.5","","52","2"
"453143","8","135","2.10","4","5","426.10","173.60","3.0","0.20","47","4"
"545865","8","129","2.00","4","3","370.65","254.67","3.0","","42","2"
"433080","8","158","2.45","4","4","337.55","92.50","3.0","","45","4"
"596820","8","135","2.09","1","1","181.81","158.00","2.0","","37","2"
"545317","9","197","2.70","6","5","369.11","180.80","2.8","0.30","41","2"
"576765","8","307","16.65","2","1","599.04","","","","22","2"
"610492","8","277","16.21","2","2","1048.01","387.00","2.0","","21","2"
"557236","8","138","2.14","4","4","754.63","196.00","1.8","","54","2"
"387783","8","87","1.33","1","3","431.26","188.67","4.7","0.55","54","5"
"591582","8","238","4.80","5","5","630.06","82.60","3.2","","31","2"
"510580","8","90","1.39","2","3","393.64","134.00","3.0","","55","3"
"518443","8","94","1.44","1","2","550.93","260.00","5.5","","79","3"
"573291","8","159","2.48","5","4","317.42","99.25","3.0","0.30","58","2"
"174997","8","252","16.53","3","3","1075.50","112.00","2.0","","33","11"
"609673","8","105","1.63","3","3","290.78","189.67","2.7","","41","2"
"610280","9","142","1.94","0","2","","117.50","9.0","0.30","59","2"
"602190","8","84","1.31","1","2","247.69","205.00","7.0","","45","2"
"487858","8","104","1.63","2","3","479.85","148.00","3.0","","42","3"
"517743","8","134","2.07","4","4","413.21","109.75","1.5","","36","3"
"531431","8","159","2.44","6","5","782.28","259.40","3.0","0.15","52","3"
"512010","8","119","1.84","2","3","416.26","176.67","5.3","","59","3"
"561326","8","132","2.04","1","2","137.14","144.00","6.0","0.25","38","2"
"527253","8","298","4.60","5","5","278.90","163.40","5.8","","43","3"
"541357","8","122","1.90","4","3","474.06","182.67","2.0","","43","3"
"538814","8","96","1.50","1","1","316.59","31.00","2.0","0.15","47","3"
"559661","8","88","2.46","2","2","60.95","41.00","5.0","","23","2"
"583976","8","85","1.34","2","2","214.10","249.50","3.0","0.15","39","2"
"538641","9","380","17.31","5","5","181.13","241.80","2.4","","37","3"
"608823","8","106","1.65","1","1","623.83","108.00","7.0","","19","2"
"549759","8","66","1.04","0","0","","","","","68","2"
"541047","8","309","16.69","2","3","363.06","284.67","7.3","","73","3"
"565565","8","461","19.05","3","4","247.28","123.50","4.5","","60","2"
"594042","9","184","2.54","6","6","254.89","250.50","2.0","","37","2"
"619321","8","153","2.35","6","7","218.76","180.00","2.3","","54","1"
"591003","8","136","2.12","4","3","305.60","136.00","4.0","","47","2"
"520745","8","190","2.94","2","2","76.26","137.00","4.5","","41","3"
"595624","9","130","1.80","1","1","944.73","364.00","3.0","","37","2"
"549320","8","134","2.08","0","2","","177.00","4.5","0.20","18","2"
"678547","8","153","2.37","1","1","274.58","213.00","10.0","","32","1"
"523273","8","102","1.59","1","2","462.18","114.00","6.5","","52","3"
